region,Time,sex,edu,agest,prop_out,outmigfinal
24,2010,m,e1,50,0.00195834636569853,79.89764444094197
25,2010,m,e1,50,0.00351206045173305,402.6101457249678
26,2010,m,e1,50,0.00265637936353291,641.1840415877036
27,2010,m,e1,50,0.00304602785988324,414.09223432620024
28,2010,m,e1,50,0.00196605844128716,90.27763119911272
29,2010,m,e1,50,0.00184868616524734,895.599728928853
31,2010,m,e1,50,0.00137141868176596,767.1042872320415
32,2010,m,e1,50,0.00220398400796489,164.65348630522354
33,2010,m,e1,50,8.628602923068238e-4,277.8609064907255
35,2010,m,e1,50,0.00167680488826991,950.3778573280848
41,2010,m,e1,50,0.00102519201522025,300.5136090437467
42,2010,m,e1,50,0.00120564265193025,161.17558147656095
43,2010,m,e1,50,4.1437879061626914e-4,102.61769696486866
50,2010,m,e1,50,0.00130790188335998,148.25782217797192
51,2010,m,e1,50,0.00243678123410657,416.990013822546
52,2010,m,e1,50,0.00136971843679471,256.83866125233567
53,2010,m,e1,50,0.00153388314630969,-1718.143174549388
11,2015,m,e1,50,0.00309832171634472,196.6539339425241
12,2015,m,e1,50,7.859233909996298e-4,16.146291208511386
13,2015,m,e1,50,8.71595598637272e-4,41.59182650749813
14,2015,m,e1,50,9.372219280188728e-4,10.84363618332895
15,2015,m,e1,50,0.00260309557398973,518.7434810022463
16,2015,m,e1,50,0.00191279468507926,29.24540468125927
17,2015,m,e1,50,0.00158972288352191,271.2072245603629
21,2015,m,e1,50,0.00249600909455674,655.9069106164945
22,2015,m,e1,50,0.00313307419535745,417.2601453423876
23,2015,m,e1,50,0.00277004167589212,490.139875177053
24,2015,m,e1,50,0.00195834636569853,73.71432089907817
25,2015,m,e1,50,0.00351206045173305,371.5045854653414
26,2015,m,e1,50,0.00265637936353291,591.6264366417565
27,2015,m,e1,50,0.00304602785988324,382.0506339186126
28,2015,m,e1,50,0.00196605844128716,83.36149645362242
29,2015,m,e1,50,0.00184868616524734,826.3557651137644
31,2015,m,e1,50,0.00137141868176596,707.5169050485747
32,2015,m,e1,50,0.00220398400796489,151.94605834584394
33,2015,m,e1,50,8.628602923068238e-4,256.367791671924
35,2015,m,e1,50,0.00167680488826991,876.9181655676568
41,2015,m,e1,50,0.00102519201522025,277.3037508927841
42,2015,m,e1,50,0.00120564265193025,148.71680069197384
43,2015,m,e1,50,4.1437879061626914e-4,94.68614404943692
50,2015,m,e1,50,0.00130790188335998,136.7779908100836
51,2015,m,e1,50,0.00243678123410657,384.8154899395257
52,2015,m,e1,50,0.00136971843679471,236.97985107426624
53,2015,m,e1,50,0.00153388314630969,-1585.3369717867813
11,2020,m,e1,50,0.00309832171634472,180.03236530501545
12,2020,m,e1,50,7.859233909996298e-4,14.776584261994966
13,2020,m,e1,50,8.71595598637272e-4,38.109797486783535
14,2020,m,e1,50,9.372219280188728e-4,9.93483127600356
15,2020,m,e1,50,0.00260309557398973,475.1864514098946
16,2020,m,e1,50,0.00191279468507926,26.795122390942986
17,2020,m,e1,50,0.00158972288352191,248.17243501226332
21,2020,m,e1,50,0.00249600909455674,600.9435698798305
22,2020,m,e1,50,0.00313307419535745,382.3267943994111
23,2020,m,e1,50,0.00277004167589212,449.0836598253072
24,2020,m,e1,50,0.00195834636569853,67.5689318574712
25,2020,m,e1,50,0.00351206045173305,340.39902520571496
26,2020,m,e1,50,0.00265637936353291,542.0688316958094
27,2020,m,e1,50,0.00304602785988324,350.02479684346554
28,2020,m,e1,50,0.00196605844128716,76.37178580658437
29,2020,m,e1,50,0.00184868616524734,757.1080752997617
31,2020,m,e1,50,0.00137141868176596,648.0319947175301
32,2020,m,e1,50,0.00220398400796489,139.22129813646288
33,2020,m,e1,50,8.628602923068238e-4,234.9338213628054
35,2020,m,e1,50,0.00167680488826991,803.4622833644431
41,2020,m,e1,50,0.00102519201522025,254.06719940294735
42,2020,m,e1,50,0.00120564265193025,136.25801990738674
43,2020,m,e1,50,4.1437879061626914e-4,86.75459113400521
50,2020,m,e1,50,0.00130790188335998,125.28992426904765
51,2020,m,e1,50,0.00243678123410657,352.6750673006846
52,2020,m,e1,50,0.00136971843679471,217.1210408961969
53,2020,m,e1,50,0.00153388314630969,-1452.4319058459391
11,2025,m,e1,50,0.00309832171634472,163.4973673374938
12,2025,m,e1,50,7.859233909996298e-4,13.395269629491116
13,2025,m,e1,50,8.71595598637272e-4,34.62776846606893
14,2025,m,e1,50,9.372219280188728e-4,9.025164942225723
15,2025,m,e1,50,0.00260309557398973,431.6886830822943
16,2025,m,e1,50,0.00191279468507926,24.346388951631948
17,2025,m,e1,50,0.00158972288352191,225.5489809918084
21,2025,m,e1,50,0.00249600909455674,545.9674854982009
22,2025,m,e1,50,0.00313307419535745,347.3873617449194
23,2025,m,e1,50,0.00277004167589212,407.9970886766285
24,2025,m,e1,50,0.00195834636569853,61.39319521565877
25,2025,m,e1,50,0.00351206045173305,309.29346494608853
26,2025,m,e1,50,0.00265637936353291,492.51122674986215
27,2025,m,e1,50,0.00304602785988324,317.9831964358779
28,2025,m,e1,50,0.00196605844128716,69.44093588078451
29,2025,m,e1,50,0.00184868616524734,687.8641114846729
31,2025,m,e1,50,0.00137141868176596,588.4446125340634
32,2025,m,e1,50,0.00220398400796489,126.51387017708328
33,2025,m,e1,50,8.628602923068238e-4,213.41704874013067
35,2025,m,e1,50,0.00167680488826991,730.0064011612296
41,2025,m,e1,50,0.00102519201522025,230.84399458254768
42,2025,m,e1,50,0.00120564265193025,123.79923912279963
43,2025,m,e1,50,4.1437879061626914e-4,78.82303821857349
50,2025,m,e1,50,0.00130790188335998,113.81832807430705
51,2025,m,e1,50,0.00243678123410657,320.4834927955747
52,2025,m,e1,50,0.00136971843679471,197.26223071812748
53,2025,m,e1,50,0.00153388314630969,-1319.6586574760772
11,2030,m,e1,50,0.00309832171634472,153.57636855698087
12,2030,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2030,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2030,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2030,m,e1,50,0.00260309557398973,405.5692806430711
16,2030,m,e1,50,0.00191279468507926,22.876529347643228
17,2030,m,e1,50,0.00158972288352191,211.8377967369872
21,2030,m,e1,50,0.00249600909455674,512.9741886822437
22,2030,m,e1,50,0.00313307419535745,326.405457017679
23,2030,m,e1,50,0.00277004167589212,383.3557705163477
24,2030,m,e1,50,0.00195834636569853,57.69837489064322
25,2030,m,e1,50,0.00351206045173305,290.62502114494987
26,2030,m,e1,50,0.00265637936353291,462.7799681733554
27,2030,m,e1,50,0.00304602785988324,298.76769419078965
28,2030,m,e1,50,0.00196605844128716,65.26182467287123
29,2030,m,e1,50,0.00184868616524734,646.3117715973576
31,2030,m,e1,50,0.00137141868176596,552.8356438173743
32,2030,m,e1,50,0.00220398400796489,118.8847914681218
33,2030,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2030,m,e1,50,0.00167680488826991,685.92982419353
41,2030,m,e1,50,0.00102519201522025,216.9501116986189
42,2030,m,e1,50,0.00120564265193025,116.32397065204736
43,2030,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2030,m,e1,50,0.00130790188335998,106.93372332283316
51,2030,m,e1,50,0.00243678123410657,301.19923921226996
52,2030,m,e1,50,0.00136971843679471,185.34694461128583
53,2030,m,e1,50,0.00153388314630969,-1239.909027033023
11,2035,m,e1,50,0.00309832171634472,153.57636855698087
12,2035,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2035,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2035,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2035,m,e1,50,0.00260309557398973,405.5692806430711
16,2035,m,e1,50,0.00191279468507926,22.876529347643228
17,2035,m,e1,50,0.00158972288352191,211.8377967369872
21,2035,m,e1,50,0.00249600909455674,512.9741886822437
22,2035,m,e1,50,0.00313307419535745,326.405457017679
23,2035,m,e1,50,0.00277004167589212,383.3557705163477
24,2035,m,e1,50,0.00195834636569853,57.69837489064322
25,2035,m,e1,50,0.00351206045173305,290.62502114494987
26,2035,m,e1,50,0.00265637936353291,462.7799681733554
27,2035,m,e1,50,0.00304602785988324,298.76769419078965
28,2035,m,e1,50,0.00196605844128716,65.26182467287123
29,2035,m,e1,50,0.00184868616524734,646.3117715973576
31,2035,m,e1,50,0.00137141868176596,552.8356438173743
32,2035,m,e1,50,0.00220398400796489,118.8847914681218
33,2035,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2035,m,e1,50,0.00167680488826991,685.92982419353
41,2035,m,e1,50,0.00102519201522025,216.9501116986189
42,2035,m,e1,50,0.00120564265193025,116.32397065204736
43,2035,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2035,m,e1,50,0.00130790188335998,106.93372332283316
51,2035,m,e1,50,0.00243678123410657,301.19923921226996
52,2035,m,e1,50,0.00136971843679471,185.34694461128583
53,2035,m,e1,50,0.00153388314630969,-1239.909027033023
11,2040,m,e1,50,0.00309832171634472,153.57636855698087
12,2040,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2040,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2040,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2040,m,e1,50,0.00260309557398973,405.5692806430711
16,2040,m,e1,50,0.00191279468507926,22.876529347643228
17,2040,m,e1,50,0.00158972288352191,211.8377967369872
21,2040,m,e1,50,0.00249600909455674,512.9741886822437
22,2040,m,e1,50,0.00313307419535745,326.405457017679
23,2040,m,e1,50,0.00277004167589212,383.3557705163477
24,2040,m,e1,50,0.00195834636569853,57.69837489064322
25,2040,m,e1,50,0.00351206045173305,290.62502114494987
26,2040,m,e1,50,0.00265637936353291,462.7799681733554
27,2040,m,e1,50,0.00304602785988324,298.76769419078965
28,2040,m,e1,50,0.00196605844128716,65.26182467287123
29,2040,m,e1,50,0.00184868616524734,646.3117715973576
31,2040,m,e1,50,0.00137141868176596,552.8356438173743
32,2040,m,e1,50,0.00220398400796489,118.8847914681218
33,2040,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2040,m,e1,50,0.00167680488826991,685.92982419353
41,2040,m,e1,50,0.00102519201522025,216.9501116986189
42,2040,m,e1,50,0.00120564265193025,116.32397065204736
43,2040,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2040,m,e1,50,0.00130790188335998,106.93372332283316
51,2040,m,e1,50,0.00243678123410657,301.19923921226996
52,2040,m,e1,50,0.00136971843679471,185.34694461128583
53,2040,m,e1,50,0.00153388314630969,-1239.909027033023
11,2045,m,e1,50,0.00309832171634472,153.57636855698087
12,2045,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2045,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2045,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2045,m,e1,50,0.00260309557398973,405.5692806430711
16,2045,m,e1,50,0.00191279468507926,22.876529347643228
17,2045,m,e1,50,0.00158972288352191,211.8377967369872
21,2045,m,e1,50,0.00249600909455674,512.9741886822437
22,2045,m,e1,50,0.00313307419535745,326.405457017679
23,2045,m,e1,50,0.00277004167589212,383.3557705163477
24,2045,m,e1,50,0.00195834636569853,57.69837489064322
25,2045,m,e1,50,0.00351206045173305,290.62502114494987
26,2045,m,e1,50,0.00265637936353291,462.7799681733554
27,2045,m,e1,50,0.00304602785988324,298.76769419078965
28,2045,m,e1,50,0.00196605844128716,65.26182467287123
29,2045,m,e1,50,0.00184868616524734,646.3117715973576
31,2045,m,e1,50,0.00137141868176596,552.8356438173743
32,2045,m,e1,50,0.00220398400796489,118.8847914681218
33,2045,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2045,m,e1,50,0.00167680488826991,685.92982419353
41,2045,m,e1,50,0.00102519201522025,216.9501116986189
42,2045,m,e1,50,0.00120564265193025,116.32397065204736
43,2045,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2045,m,e1,50,0.00130790188335998,106.93372332283316
51,2045,m,e1,50,0.00243678123410657,301.19923921226996
52,2045,m,e1,50,0.00136971843679471,185.34694461128583
53,2045,m,e1,50,0.00153388314630969,-1239.909027033023
11,2050,m,e1,50,0.00309832171634472,153.57636855698087
12,2050,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2050,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2050,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2050,m,e1,50,0.00260309557398973,405.5692806430711
16,2050,m,e1,50,0.00191279468507926,22.876529347643228
17,2050,m,e1,50,0.00158972288352191,211.8377967369872
21,2050,m,e1,50,0.00249600909455674,512.9741886822437
22,2050,m,e1,50,0.00313307419535745,326.405457017679
23,2050,m,e1,50,0.00277004167589212,383.3557705163477
24,2050,m,e1,50,0.00195834636569853,57.69837489064322
25,2050,m,e1,50,0.00351206045173305,290.62502114494987
26,2050,m,e1,50,0.00265637936353291,462.7799681733554
27,2050,m,e1,50,0.00304602785988324,298.76769419078965
28,2050,m,e1,50,0.00196605844128716,65.26182467287123
29,2050,m,e1,50,0.00184868616524734,646.3117715973576
31,2050,m,e1,50,0.00137141868176596,552.8356438173743
32,2050,m,e1,50,0.00220398400796489,118.8847914681218
33,2050,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2050,m,e1,50,0.00167680488826991,685.92982419353
41,2050,m,e1,50,0.00102519201522025,216.9501116986189
42,2050,m,e1,50,0.00120564265193025,116.32397065204736
43,2050,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2050,m,e1,50,0.00130790188335998,106.93372332283316
51,2050,m,e1,50,0.00243678123410657,301.19923921226996
52,2050,m,e1,50,0.00136971843679471,185.34694461128583
53,2050,m,e1,50,0.00153388314630969,-1239.909027033023
11,2055,m,e1,50,0.00309832171634472,153.57636855698087
12,2055,m,e1,50,7.859233909996298e-4,12.59433929635863
13,2055,m,e1,50,8.71595598637272e-4,32.53855105364018
14,2055,m,e1,50,9.372219280188728e-4,8.480743424282931
15,2055,m,e1,50,0.00260309557398973,405.5692806430711
16,2055,m,e1,50,0.00191279468507926,22.876529347643228
17,2055,m,e1,50,0.00158972288352191,211.8377967369872
21,2055,m,e1,50,0.00249600909455674,512.9741886822437
22,2055,m,e1,50,0.00313307419535745,326.405457017679
23,2055,m,e1,50,0.00277004167589212,383.3557705163477
24,2055,m,e1,50,0.00195834636569853,57.69837489064322
25,2055,m,e1,50,0.00351206045173305,290.62502114494987
26,2055,m,e1,50,0.00265637936353291,462.7799681733554
27,2055,m,e1,50,0.00304602785988324,298.76769419078965
28,2055,m,e1,50,0.00196605844128716,65.26182467287123
29,2055,m,e1,50,0.00184868616524734,646.3117715973576
31,2055,m,e1,50,0.00137141868176596,552.8356438173743
32,2055,m,e1,50,0.00220398400796489,118.8847914681218
33,2055,m,e1,50,8.628602923068238e-4,200.55903233504685
35,2055,m,e1,50,0.00167680488826991,685.92982419353
41,2055,m,e1,50,0.00102519201522025,216.9501116986189
42,2055,m,e1,50,0.00120564265193025,116.32397065204736
43,2055,m,e1,50,4.1437879061626914e-4,74.06410646931445
50,2055,m,e1,50,0.00130790188335998,106.93372332283316
51,2055,m,e1,50,0.00243678123410657,301.19923921226996
52,2055,m,e1,50,0.00136971843679471,185.34694461128583
53,2055,m,e1,50,0.00153388314630969,-1239.909027033023
11,2010,f,e2,50,0.00464455494072071,319.5819536061391
12,2010,f,e2,50,0.00310114912820898,69.11579809208187
13,2010,f,e2,50,4.7798777606505264e-4,24.718748002276296
14,2010,f,e2,50,0.00332839894461673,41.7339204115607
15,2010,f,e2,50,0.00213668899888223,461.4901767116257
16,2010,f,e2,50,0.00320902584505048,53.17209900198732
17,2010,f,e2,50,0.00305630813229277,564.9895256085669
21,2010,f,e2,50,0.00210872232013071,600.5914460134247
22,2010,f,e2,50,0.00277329742818086,400.2780383996117
23,2010,f,e2,50,0.00242287417150222,464.65482244994854
24,2010,f,e2,50,0.00278626462084002,113.6754886129893
25,2010,f,e2,50,0.00321923024323396,369.0411298903131
26,2010,f,e2,50,0.00244937558800281,591.2184684318497
27,2010,f,e2,50,0.00231850974451835,315.1897896467278
28,2010,f,e2,50,0.00348052513308115,159.81903576468952
29,2010,f,e2,50,0.00318956454333632,1545.1909545884976
31,2010,f,e2,50,0.00371474888050023,2077.8481656329404
32,2010,f,e2,50,0.00406941125653738,304.01434319720886
33,2010,f,e2,50,0.00260882629713874,840.1022115200667
35,2010,f,e2,50,0.00358721535571069,2033.1584595106217
41,2010,f,e2,50,0.00411611554888521,1206.5532314654492
42,2010,f,e2,50,0.0029387546098763,392.8655661819899
43,2010,f,e2,50,0.00256748108663975,635.8167987314118
50,2010,f,e2,50,0.00396976152386597,449.9941513825979
51,2010,f,e2,50,0.00381078435601293,652.1139440205797
52,2010,f,e2,50,0.00283982063699691,532.5004840482834
53,2010,f,e2,50,0.00282337225031932,-3162.534103571715
11,2015,f,e2,50,0.00464455494072071,294.79508073243954
12,2015,f,e2,50,0.00310114912820898,63.71111673034187
13,2015,f,e2,50,4.7798777606505264e-4,22.809184311950695
14,2015,f,e2,50,0.00332839894461673,38.509499350588335
15,2015,f,e2,50,0.00213668899888223,425.798230450891
16,2015,f,e2,50,0.00320902584505048,49.06394826543149
17,2015,f,e2,50,0.00305630813229277,521.4071298540024
21,2015,f,e2,50,0.00210872232013071,554.1348168006601
22,2015,f,e2,50,0.00277329742818086,369.3453827793552
23,2015,f,e2,50,0.00242287417150222,428.71096645408454
24,2015,f,e2,50,0.00278626462084002,104.8780787545156
25,2015,f,e2,50,0.00321923024323396,340.5291034896533
26,2015,f,e2,50,0.00244937558800281,545.5227408483274
27,2015,f,e2,50,0.00231850974451835,290.80105579653815
28,2015,f,e2,50,0.00348052513308115,147.5753606531322
29,2015,f,e2,50,0.00318956454333632,1425.7233586403663
31,2015,f,e2,50,0.00371474888050023,1916.444384132065
32,2015,f,e2,50,0.00406941125653738,280.55149129235923
33,2015,f,e2,50,0.00260882629713874,775.118570892908
35,2015,f,e2,50,0.00358721535571069,1876.00497304824
41,2015,f,e2,50,0.00411611554888521,1113.3663390547897
42,2015,f,e2,50,0.0029387546098763,362.4972813460769
43,2015,f,e2,50,0.00256748108663975,586.6730863619453
50,2015,f,e2,50,0.00396976152386597,415.1504116154846
51,2015,f,e2,50,0.00381078435601293,601.7974976529466
52,2015,f,e2,50,0.00283982063699691,491.3274535516967
53,2015,f,e2,50,0.00282337225031932,-2918.081748480436
11,2020,f,e2,50,0.00464455494072071,269.8784336552127
12,2020,f,e2,50,0.00310114912820898,58.306435368601875
13,2020,f,e2,50,4.7798777606505264e-4,20.89962062162509
14,2020,f,e2,50,0.00332839894461673,35.282019066597975
15,2020,f,e2,50,0.00213668899888223,390.04548019311926
16,2020,f,e2,50,0.00320902584505048,44.95319907806191
17,2020,f,e2,50,0.00305630813229277,477.1217922324289
21,2020,f,e2,50,0.00210872232013071,507.69972020862
22,2020,f,e2,50,0.00277329742818086,338.4234938335228
23,2020,f,e2,50,0.00242287417150222,392.8002996142648
24,2020,f,e2,50,0.00278626462084002,96.13464073566448
25,2020,f,e2,50,0.00321923024323396,312.0170770889936
26,2020,f,e2,50,0.00244937558800281,499.82701326480515
27,2020,f,e2,50,0.00231850974451835,266.4243203395185
28,2020,f,e2,50,0.00348052513308115,135.20143367868602
29,2020,f,e2,50,0.00318956454333632,1306.2493341732966
31,2020,f,e2,50,0.00371474888050023,1755.318167173753
32,2020,f,e2,50,0.00406941125653738,257.0566373162595
33,2020,f,e2,50,0.00260882629713874,710.3137515112833
35,2020,f,e2,50,0.00358721535571069,1718.859636432171
41,2020,f,e2,50,0.00411611554888521,1020.072273679885
42,2020,f,e2,50,0.0029387546098763,332.12899651016386
43,2020,f,e2,50,0.00256748108663975,537.5293739924786
50,2020,f,e2,50,0.00396976152386597,380.2816763392126
51,2020,f,e2,50,0.00381078435601293,551.5343808522109
52,2020,f,e2,50,0.00283982063699691,450.15442305510993
53,2020,f,e2,50,0.00282337225031932,-2673.4474189312728
11,2025,f,e2,50,0.00464455494072071,245.09156078151312
12,2025,f,e2,50,0.00310114912820898,52.85595162244035
13,2025,f,e2,50,4.7798777606505264e-4,18.99005693129948
14,2025,f,e2,50,0.00332839894461673,32.05147955958961
15,2025,f,e2,50,0.00213668899888223,354.34137313297714
16,2025,f,e2,50,0.00320902584505048,40.84504834150607
17,2025,f,e2,50,0.00305630813229277,433.6272642112407
21,2025,f,e2,50,0.00210872232013071,461.2538573062177
22,2025,f,e2,50,0.00277329742818086,307.49622155047837
23,2025,f,e2,50,0.00242287417150222,356.86308144960975
24,2025,f,e2,50,0.00278626462084002,87.34802524511531
25,2025,f,e2,50,0.00321923024323396,283.5050506883338
26,2025,f,e2,50,0.00244937558800281,454.13128568128275
27,2025,f,e2,50,0.00231850974451835,242.03558648932884
28,2025,f,e2,50,0.00348052513308115,122.93170819455092
29,2025,f,e2,50,0.00318956454333632,1186.7817382251649
31,2025,f,e2,50,0.00371474888050023,1593.9143856728774
32,2025,f,e2,50,0.00406941125653738,233.59378541141
33,2025,f,e2,50,0.00260882629713874,645.2585823859108
35,2025,f,e2,50,0.00358721535571069,1561.7142998161032
41,2025,f,e2,50,0.00411611554888521,926.8317947871028
42,2025,f,e2,50,0.0029387546098763,301.76071167425084
43,2025,f,e2,50,0.00256748108663975,488.3856616230119
50,2025,f,e2,50,0.00396976152386597,345.46293208125786
51,2025,f,e2,50,0.00381078435601293,501.1912697011292
52,2025,f,e2,50,0.00283982063699691,408.9813925585232
53,2025,f,e2,50,0.00282337225031932,-2429.055721992622
11,2030,f,e2,50,0.00464455494072071,230.2194370572934
12,2030,f,e2,50,0.00310114912820898,49.69558709735509
13,2030,f,e2,50,4.7798777606505264e-4,17.84431871710412
14,2030,f,e2,50,0.00332839894461673,30.118050612213395
15,2030,f,e2,50,0.00213668899888223,332.9018837777215
16,2030,f,e2,50,0.00320902584505048,38.37911851924707
17,2030,f,e2,50,0.00305630813229277,407.2669441983992
21,2030,f,e2,50,0.00210872232013071,433.379879778559
22,2030,f,e2,50,0.00277329742818086,288.92370816901564
23,2030,f,e2,50,0.00242287417150222,335.31004351450906
24,2030,f,e2,50,0.00278626462084002,82.09116806588013
25,2030,f,e2,50,0.00321923024323396,266.3931530702038
26,2030,f,e2,50,0.00244937558800281,426.7168960208232
27,2030,f,e2,50,0.00231850974451835,227.40954521511705
28,2030,f,e2,50,0.00348052513308115,115.53340238246098
29,2030,f,e2,50,0.00318956454333632,1115.0908950259848
31,2030,f,e2,50,0.00371474888050023,1497.4607071319413
32,2030,f,e2,50,0.00406941125653738,219.50754038283353
33,2030,f,e2,50,0.00260882629713874,606.3828436067574
35,2030,f,e2,50,0.00358721535571069,1467.4205779694114
41,2030,f,e2,50,0.00411611554888521,871.0482668978004
42,2030,f,e2,50,0.0029387546098763,283.539740772703
43,2030,f,e2,50,0.00256748108663975,458.899434201332
50,2030,f,e2,50,0.00396976152386597,324.5666864246533
51,2030,f,e2,50,0.00381078435601293,471.0333996206877
52,2030,f,e2,50,0.00283982063699691,384.2775742605712
53,2030,f,e2,50,0.00282337225031932,-2282.262992632598
11,2035,f,e2,50,0.00464455494072071,230.2194370572934
12,2035,f,e2,50,0.00310114912820898,49.69558709735509
13,2035,f,e2,50,4.7798777606505264e-4,17.84431871710412
14,2035,f,e2,50,0.00332839894461673,30.118050612213395
15,2035,f,e2,50,0.00213668899888223,332.9018837777215
16,2035,f,e2,50,0.00320902584505048,38.37911851924707
17,2035,f,e2,50,0.00305630813229277,407.2669441983992
21,2035,f,e2,50,0.00210872232013071,433.379879778559
22,2035,f,e2,50,0.00277329742818086,288.92370816901564
23,2035,f,e2,50,0.00242287417150222,335.31004351450906
24,2035,f,e2,50,0.00278626462084002,82.09116806588013
25,2035,f,e2,50,0.00321923024323396,266.3931530702038
26,2035,f,e2,50,0.00244937558800281,426.7168960208232
27,2035,f,e2,50,0.00231850974451835,227.40954521511705
28,2035,f,e2,50,0.00348052513308115,115.53340238246098
29,2035,f,e2,50,0.00318956454333632,1115.0908950259848
31,2035,f,e2,50,0.00371474888050023,1497.4607071319413
32,2035,f,e2,50,0.00406941125653738,219.50754038283353
33,2035,f,e2,50,0.00260882629713874,606.3828436067574
35,2035,f,e2,50,0.00358721535571069,1467.4205779694114
41,2035,f,e2,50,0.00411611554888521,871.0482668978004
42,2035,f,e2,50,0.0029387546098763,283.539740772703
43,2035,f,e2,50,0.00256748108663975,458.899434201332
50,2035,f,e2,50,0.00396976152386597,324.5666864246533
51,2035,f,e2,50,0.00381078435601293,471.0333996206877
52,2035,f,e2,50,0.00283982063699691,384.2775742605712
53,2035,f,e2,50,0.00282337225031932,-2282.262992632598
11,2040,f,e2,50,0.00464455494072071,230.2194370572934
12,2040,f,e2,50,0.00310114912820898,49.69558709735509
13,2040,f,e2,50,4.7798777606505264e-4,17.84431871710412
14,2040,f,e2,50,0.00332839894461673,30.118050612213395
15,2040,f,e2,50,0.00213668899888223,332.9018837777215
16,2040,f,e2,50,0.00320902584505048,38.37911851924707
17,2040,f,e2,50,0.00305630813229277,407.2669441983992
21,2040,f,e2,50,0.00210872232013071,433.379879778559
22,2040,f,e2,50,0.00277329742818086,288.92370816901564
23,2040,f,e2,50,0.00242287417150222,335.31004351450906
24,2040,f,e2,50,0.00278626462084002,82.09116806588013
25,2040,f,e2,50,0.00321923024323396,266.3931530702038
26,2040,f,e2,50,0.00244937558800281,426.7168960208232
27,2040,f,e2,50,0.00231850974451835,227.40954521511705
28,2040,f,e2,50,0.00348052513308115,115.53340238246098
29,2040,f,e2,50,0.00318956454333632,1115.0908950259848
31,2040,f,e2,50,0.00371474888050023,1497.4607071319413
32,2040,f,e2,50,0.00406941125653738,219.50754038283353
33,2040,f,e2,50,0.00260882629713874,606.3828436067574
35,2040,f,e2,50,0.00358721535571069,1467.4205779694114
41,2040,f,e2,50,0.00411611554888521,871.0482668978004
42,2040,f,e2,50,0.0029387546098763,283.539740772703
43,2040,f,e2,50,0.00256748108663975,458.899434201332
50,2040,f,e2,50,0.00396976152386597,324.5666864246533
51,2040,f,e2,50,0.00381078435601293,471.0333996206877
52,2040,f,e2,50,0.00283982063699691,384.2775742605712
53,2040,f,e2,50,0.00282337225031932,-2282.262992632598
11,2045,f,e2,50,0.00464455494072071,230.2194370572934
12,2045,f,e2,50,0.00310114912820898,49.69558709735509
13,2045,f,e2,50,4.7798777606505264e-4,17.84431871710412
14,2045,f,e2,50,0.00332839894461673,30.118050612213395
15,2045,f,e2,50,0.00213668899888223,332.9018837777215
16,2045,f,e2,50,0.00320902584505048,38.37911851924707
17,2045,f,e2,50,0.00305630813229277,407.2669441983992
21,2045,f,e2,50,0.00210872232013071,433.379879778559
22,2045,f,e2,50,0.00277329742818086,288.92370816901564
23,2045,f,e2,50,0.00242287417150222,335.31004351450906
24,2045,f,e2,50,0.00278626462084002,82.09116806588013
25,2045,f,e2,50,0.00321923024323396,266.3931530702038
26,2045,f,e2,50,0.00244937558800281,426.7168960208232
27,2045,f,e2,50,0.00231850974451835,227.40954521511705
28,2045,f,e2,50,0.00348052513308115,115.53340238246098
29,2045,f,e2,50,0.00318956454333632,1115.0908950259848
31,2045,f,e2,50,0.00371474888050023,1497.4607071319413
32,2045,f,e2,50,0.00406941125653738,219.50754038283353
33,2045,f,e2,50,0.00260882629713874,606.3828436067574
35,2045,f,e2,50,0.00358721535571069,1467.4205779694114
41,2045,f,e2,50,0.00411611554888521,871.0482668978004
42,2045,f,e2,50,0.0029387546098763,283.539740772703
43,2045,f,e2,50,0.00256748108663975,458.899434201332
50,2045,f,e2,50,0.00396976152386597,324.5666864246533
51,2045,f,e2,50,0.00381078435601293,471.0333996206877
52,2045,f,e2,50,0.00283982063699691,384.2775742605712
53,2045,f,e2,50,0.00282337225031932,-2282.262992632598
11,2050,f,e2,50,0.00464455494072071,230.2194370572934
